timestamp,sender_mac,sender_ip,target_mac,target_ip,operation,label
1737296545.824482,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296546.759931,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296547.783317,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296549.933261,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296550.854395,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296551.876758,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296554.951053,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296555.973773,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296562.117602,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296563.141311,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296564.165249,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296570.923529,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296571.949104,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296572.971238,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296578.398483,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296579.322805,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296580.344302,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296593.248475,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296594.169024,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296595.194453,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296600.623322,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296601.643723,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296602.667621,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296608.096105,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296609.016667,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296610.040708,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296622.94502,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296623.86487,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296624.888754,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296630.316142,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296631.340178,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296632.364068,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296637.791355,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296638.715566,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296639.737498,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296643.936128,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296644.857916,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296645.880888,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296652.641237,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296653.565927,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296654.585171,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296660.01203,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296661.036549,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296662.060142,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296667.488091,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296668.410279,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296669.434007,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296682.22805,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296683.25741,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296684.281539,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296689.257552,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296690.253593,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296691.25513,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296718.48713,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296719.433772,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296720.532718,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296748.077781,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296749.046397,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296750.135056,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296764.76965,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296764.76965,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296765.66444,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296766.663707,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737296777.773569,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296778.797971,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296779.82224,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296807.46994,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296808.494345,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296809.527837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296837.167165,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296838.190558,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296866.870846,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296867.886806,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296868.910855,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,0
1737296975.101803,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737297079.527339,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297079.527378,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297149.419332,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297149.419366,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297169.384295,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297169.384342,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297203.762686,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.31,1,0
1737297274.000585,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737297274.006697,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737297275.190751,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737297289.964372,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297289.964389,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297320.011523,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737297320.012749,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737297321.201189,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297321.201208,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297338.934142,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.31,1,0
1737297341.160633,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297341.160677,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297372.513614,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297372.513646,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737297393.509364,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737297393.512158,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737297398.80474,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.31,1,0
1737297538.193962,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.72,1,0
1737297539.056778,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.72,1,0
1737297540.243232,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.72,1,0
1737297574.969128,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297593.093465,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297594.056679,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297595.142161,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297605.000447,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737297605.005281,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737297624.513191,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737297624.520094,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737297660.985145,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297660.985145,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297662.008018,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297781.81181,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297781.81181,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297782.841622,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297783.778722,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297875.209393,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737297902.651821,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297902.651821,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297903.684606,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297904.688528,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737297987.430978,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737297987.431007,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737298023.451818,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298023.451818,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298024.454602,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298025.449563,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298144.284228,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298144.284228,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298145.343508,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298146.366287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298267.186923,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298387.010706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298388.034242,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737298475.280739,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737299075.172627,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737299151.471011,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737299151.472096,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737300476.317295,12:b7:bc:b4:1b:66,192.168.1.11,00:00:00:00:00:00,192.168.1.1,1,0
1737300476.413765,12:b7:bc:b4:1b:66,192.168.1.11,00:00:00:00:00:00,192.168.1.1,1,0
1737300476.915969,12:b7:bc:b4:1b:66,192.168.1.11,00:00:00:00:00:00,192.168.1.9,1,0
1737300603.445464,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737300603.447898,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737300692.56002,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737300692.561213,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737300805.124178,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737300805.125515,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737300941.869686,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737300941.871667,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301131.599742,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301131.601882,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301445.109636,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301445.110904,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301843.756897,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301843.759645,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301844.157051,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301844.158543,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301844.503963,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301845.500559,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301846.505522,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301847.515724,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737301849.509661,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737301853.442261,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.9,1,0
1737301853.446671,9c:2f:4e:32:19:52,192.168.1.9,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301856.887396,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301856.8909,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301868.515563,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301868.604411,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301868.606537,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301868.672386,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.9,1,0
1737301868.676709,9c:2f:4e:32:19:52,192.168.1.9,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301868.991907,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301869.002481,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301869.501417,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301870.502089,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737301871.51363,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737301873.513233,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737301886.638261,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301886.640609,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301886.668602,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301886.67427,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301895.607048,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301895.622013,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301895.652981,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737301895.654375,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737301982.005901,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737301982.00717,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737302112.719172,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302112.719204,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302233.552097,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302233.552149,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302354.385037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302354.385098,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302420.625011,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737302420.625033,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737302475.220368,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302475.220421,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302596.050768,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302596.050845,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302691.053155,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.1,1,0
1737302691.055286,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737302691.180638,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302691.180655,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737302691.512804,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737302692.515659,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737302692.53885,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.9,1,0
1737302692.542905,9c:2f:4e:32:19:52,192.168.1.9,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737302693.502009,4c:5f:70:98:4d:bf,0.0.0.0,00:00:00:00:00:00,192.168.1.63,1,0
1737302694.515307,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737302696.513471,4c:5f:70:98:4d:bf,192.168.1.63,00:00:00:00:00:00,192.168.1.63,1,0
1737302936.225176,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737302936.225237,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737303028.509819,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737303028.512156,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737303080.814867,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737303080.814944,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737303304.515723,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.63,1,0
1737303304.515772,4c:5f:70:98:4d:bf,192.168.1.63,9c:2f:4e:32:19:52,192.168.1.9,2,0
1737303570.902844,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737303570.902891,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737303875.247758,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.83,1,0
1737304306.142059,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737304306.142107,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737304551.186692,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737304551.186746,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737304985.265443,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737304985.265497,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737305230.410409,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737305230.410459,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737305475.454848,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737305475.454874,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737305720.50001,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737305720.500065,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737306352.721816,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737306352.721864,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737306506.015213,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,1,0
1737306506.016961,00:ad:24:bf:9d:52,192.168.1.1,4c:5f:70:98:4d:bf,192.168.1.63,2,0
1737306679.484404,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737306679.484404,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,0
1737306730.98997,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.63,1,0
1737306730.99003,4c:5f:70:98:4d:bf,192.168.1.63,00:ad:24:bf:9d:52,192.168.1.1,2,0
1737294233.933342,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737294259.323055,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737294324.446376,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.72,1,0
1737294328.956137,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.15,1,0
1737294329.873696,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.15,1,0
1737294330.897941,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.15,1,0
