timestamp,sender_mac,sender_ip,target_mac,target_ip,operation,label
1737296208.425175,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296208.425175,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296208.633423,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296208.633423,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296208.856522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.856522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.864522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.864522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.864522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.864522,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296208.904109,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.05042,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.345159,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.449765,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.449765,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.449765,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.449765,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.754576,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296209.965575,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.476711,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296210.990688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296211.392772,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296211.50037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296211.50037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296211.50037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296211.50037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296211.50037,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296212.014213,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.211971,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.417816,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296212.522891,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.522891,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.522891,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296212.522891,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.036658,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.135019,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296213.135019,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.546125,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.546125,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.546125,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.546125,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.936123,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296213.966407,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.966407,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.981784,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.981784,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.981784,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.981784,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.981784,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296213.985906,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296214.569688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296214.569688,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296214.670681,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296214.670681,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296214.874541,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,9c:2f:4e:32:19:52,192.168.1.9,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.086689,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296215.594085,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296215.594085,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296215.594085,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296215.693802,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.110787,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296216.616961,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296216.616961,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296216.616961,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296216.721568,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296216.721568,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296217.024795,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.132547,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296217.643287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296217.643287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296217.643287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296217.643287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296217.643287,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.05083,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.15662,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296218.676146,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.676146,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.676146,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.676146,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.676146,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296218.994698,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.180659,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296219.690926,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296219.690926,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296219.690926,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296219.690926,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296219.690926,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.209553,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296220.716706,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296221.142232,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.142232,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.151901,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.151901,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.151901,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.151901,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.151901,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296221.742138,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.253633,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296222.659702,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.11,1,Normal
1737296222.762929,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296222.762929,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296222.762929,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296222.762929,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296222.762929,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.067342,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.278415,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296223.682046,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.682046,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.787429,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.787429,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296223.787429,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.300837,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296224.705992,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296224.705992,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296224.811376,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296224.811376,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296224.811376,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.325205,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296225.734629,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296225.734629,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296225.734629,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296225.734629,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296225.734629,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.349061,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296226.756715,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296226.756715,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296226.756715,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296226.756715,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296226.756715,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.84,1,Normal
1737296227.372808,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296227.372808,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
1737296227.372808,00:ad:24:bf:9d:52,192.168.1.1,00:00:00:00:00:00,192.168.1.88,1,Normal
